variant,arch,build_type,mode,n,sample,iterations,elapsed_ns,ns_per_call,result
compiler_optimized,x86_64,Release,measurement,1048576,6,8,10571701,1321462.625,-0.12181839346885681
compiler_reassociated,x86_64,Release,measurement,1048576,0,64,10658153,166533.640625,-0.12701523303985596
compiler_reassociated,x86_64,Release,measurement,1048576,1,64,10616509,165882.953125,-0.12701523303985596
compiler_reassociated,x86_64,Release,measurement,1048576,2,64,10629800,166090.625,-0.12701523303985596
compiler_reassociated,x86_64,Release,measurement,1048576,3,64,10623951,165999.234375,-0.12701523303985596
compiler_reassociated,x86_64,Release,measurement,1048576,4,64,10618242,165910.03125,-0.12701523303985596
compiler_reassociated,x86_64,Release,measurement,1048576,5,64,10625463,166022.859375,-0.12701523303985596
compiler_reassociated,x86_64,Release,measurement,1048576,6,64,10669190,166706.09375,-0.12701523303985596
manual_avx2,x86_64,Release,measurement,1048576,0,128,17779826,138904.890625,-0.12603211402893066
manual_avx2,x86_64,Release,measurement,1048576,1,128,18016555,140754.3359375,-0.12603211402893066
manual_avx2,x86_64,Release,measurement,1048576,2,128,17978126,140454.109375,-0.12603211402893066
manual_avx2,x86_64,Release,measurement,1048576,3,128,18452736,144162,-0.12603211402893066
manual_avx2,x86_64,Release,measurement,1048576,4,128,19245157,150352.7890625,-0.12603211402893066
manual_avx2,x86_64,Release,measurement,1048576,5,128,17930584,140082.6875,-0.12603211402893066
manual_avx2,x86_64,Release,measurement,1048576,6,128,18388699,143661.7109375,-0.12603211402893066
